LIBERACION NACIONAL,1344,SAN JOSE,LEON CORTES,12200.00,120.80,100.99,40.52,101.32,3377.00,3.61,57.63,2.61,95.30,6.39,20.82,75.87,18.42,15.95,4.11,9.63,13.02,21.71,5.69
MOVIMIENTO LIBERTARIO,62,SAN JOSE,LEON CORTES,12200.00,120.80,100.99,40.52,101.32,3377.00,3.61,57.63,2.61,95.30,6.39,20.82,75.87,18.42,15.95,4.11,9.63,13.02,21.71,5.69
NUEVA GENERACION,39,SAN JOSE,LEON CORTES,12200.00,120.80,100.99,40.52,101.32,3377.00,3.61,57.63,2.61,95.30,6.39,20.82,75.87,18.42,15.95,4.11,9.63,13.02,21.71,5.69
RENOVACION COSTARRICENSE,59,SAN JOSE,LEON CORTES,12200.00,120.80,100.99,40.52,101.32,3377.00,3.61,57.63,2.61,95.30,6.39,20.82,75.87,18.42,15.95,4.11,9.63,13.02,21.71,5.69
REPUBLICANO SOCIAL CRISTIANO,473,SAN JOSE,LEON CORTES,12200.00,120.80,100.99,40.52,101.32,3377.00,3.61,57.63,2.61,95.30,6.39,20.82,75.87,18.42,15.95,4.11,9.63,13.02,21.71,5.69
RESTAURACION NACIONAL,725,SAN JOSE,LEON CORTES,12200.00,120.80,100.99,40.52,101.32,3377.00,3.61,57.63,2.61,95.30,6.39,20.82,75.87,18.42,15.95,4.11,9.63,13.02,21.71,5.69
UNIDAD SOCIAL CRISTIANA,1116,SAN JOSE,LEON CORTES,12200.00,120.80,100.99,40.52,101.32,3377.00,3.61,57.63,2.61,95.30,6.39,20.82,75.87,18.42,15.95,4.11,9.63,13.02,21.71,5.69
NULO,62,SAN JOSE,LEON CORTES,12200.00,120.80,100.99,40.52,101.32,3377.00,3.61,57.63,2.61,95.30,6.39,20.82,75.87,18.42,15.95,4.11,9.63,13.02,21.71,5.69
BLANCO,27,SAN JOSE,LEON CORTES,12200.00,120.80,100.99,40.52,101.32,3377.00,3.61,57.63,2.61,95.30,6.39,20.82,75.87,18.42,15.95,4.11,9.63,13.02,21.71,5.69
ACCESIBILIDAD SIN EXCLUSION,270,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
ACCION CIUDADANA,24665,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
ALIANZA DEMOCRATA CRISTIANA,3295,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
DE LOS TRABAJADORES,174,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
FRENTE AMPLIO,575,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
INTEGRACION NACIONAL,9491,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
LIBERACION NACIONAL,19042,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
MOVIMIENTO LIBERTARIO,951,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
NUEVA GENERACION,856,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
RENOVACION COSTARRICENSE,613,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
REPUBLICANO SOCIAL CRISTIANO,5269,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
RESTAURACION NACIONAL,10318,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
UNIDAD SOCIAL CRISTIANA,13872,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
NULO,1108,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
BLANCO,184,CARTAGO,CENTRAL,147898.00,287.77,513.95,88.69,96.13,38618.00,3.80,74.15,2.93,97.94,8.97,30.53,72.22,35.26,13.70,3.87,8.60,13.92,28.70,6.42
ACCESIBILIDAD SIN EXCLUSION,212,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
ACCION CIUDADANA,8478,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
ALIANZA DEMOCRATA CRISTIANA,421,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
DE LOS TRABAJADORES,69,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
FRENTE AMPLIO,268,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
INTEGRACION NACIONAL,6342,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
LIBERACION NACIONAL,5418,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
MOVIMIENTO LIBERTARIO,316,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
NUEVA GENERACION,269,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
RENOVACION COSTARRICENSE,282,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
REPUBLICANO SOCIAL CRISTIANO,2872,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
RESTAURACION NACIONAL,4613,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
UNIDAD SOCIAL CRISTIANA,3900,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
NULO,460,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
BLANCO,89,CARTAGO,PARAISO,57743.00,411.91,140.18,76.91,95.91,14626.00,3.94,70.77,4.03,97.23,7.53,24.93,74.17,29.92,13.85,2.40,8.05,13.46,25.96,4.87
ACCESIBILIDAD SIN EXCLUSION,192,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
ACCION CIUDADANA,11902,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
ALIANZA DEMOCRATA CRISTIANA,397,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
DE LOS TRABAJADORES,83,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
FRENTE AMPLIO,378,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
INTEGRACION NACIONAL,4145,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
LIBERACION NACIONAL,8441,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
MOVIMIENTO LIBERTARIO,599,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
NUEVA GENERACION,468,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
RENOVACION COSTARRICENSE,300,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
REPUBLICANO SOCIAL CRISTIANO,2501,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
RESTAURACION NACIONAL,10656,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
UNIDAD SOCIAL CRISTIANA,8706,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
NULO,369,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
BLANCO,73,CARTAGO,LA UNION,99399.00,44.83,2217.24,96.99,93.18,26979.00,3.67,69.67,4.66,98.28,9.51,28.72,75.39,44.66,12.95,9.65,9.41,14.14,31.55,8.36
ACCESIBILIDAD SIN EXCLUSION,37,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
ACCION CIUDADANA,2042,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
ALIANZA DEMOCRATA CRISTIANA,128,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
DE LOS TRABAJADORES,19,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
FRENTE AMPLIO,94,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
INTEGRACION NACIONAL,776,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
LIBERACION NACIONAL,2105,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
MOVIMIENTO LIBERTARIO,72,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
NUEVA GENERACION,81,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
RENOVACION COSTARRICENSE,46,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
REPUBLICANO SOCIAL CRISTIANO,748,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
RESTAURACION NACIONAL,1319,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
UNIDAD SOCIAL CRISTIANA,781,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
NULO,148,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
BLANCO,32,CARTAGO,JIMENEZ,14669.00,286.43,51.21,52.57,98.90,4113.00,3.56,56.70,1.99,95.30,6.59,24.91,70.26,23.83,12.66,2.39,10.95,11.00,25.61,9.97
ACCESIBILIDAD SIN EXCLUSION,127,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
ACCION CIUDADANA,10185,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
ALIANZA DEMOCRATA CRISTIANA,461,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
DE LOS TRABAJADORES,71,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
FRENTE AMPLIO,337,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
INTEGRACION NACIONAL,3022,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
LIBERACION NACIONAL,7631,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
MOVIMIENTO LIBERTARIO,292,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
NUEVA GENERACION,186,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
RENOVACION COSTARRICENSE,267,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
REPUBLICANO SOCIAL CRISTIANO,2024,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
RESTAURACION NACIONAL,7507,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
UNIDAD SOCIAL CRISTIANA,5237,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
NULO,506,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
BLANCO,138,CARTAGO,TURRIALBA,69616.00,1642.67,42.38,57.38,97.77,20453.00,3.40,64.89,3.44,94.78,7.42,28.68,67.74,28.09,14.85,2.17,11.71,12.57,26.54,8.27
ACCESIBILIDAD SIN EXCLUSION,33,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
ACCION CIUDADANA,1938,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
ALIANZA DEMOCRATA CRISTIANA,76,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
DE LOS TRABAJADORES,19,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
FRENTE AMPLIO,25,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
INTEGRACION NACIONAL,735,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
LIBERACION NACIONAL,1562,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
MOVIMIENTO LIBERTARIO,59,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
NUEVA GENERACION,96,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
RENOVACION COSTARRICENSE,57,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
REPUBLICANO SOCIAL CRISTIANO,705,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
RESTAURACION NACIONAL,925,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
UNIDAD SOCIAL CRISTIANA,964,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
NULO,134,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
BLANCO,32,CARTAGO,ALVARADO,14312.00,81.06,176.56,62.58,100.25,3612.00,3.95,72.40,3.13,96.38,6.58,20.63,79.67,26.67,18.11,1.39,8.88,14.34,19.49,8.78
ACCESIBILIDAD SIN EXCLUSION,100,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
ACCION CIUDADANA,7171,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
ALIANZA DEMOCRATA CRISTIANA,602,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
DE LOS TRABAJADORES,52,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
FRENTE AMPLIO,285,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
INTEGRACION NACIONAL,2779,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
LIBERACION NACIONAL,5452,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
MOVIMIENTO LIBERTARIO,259,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
NUEVA GENERACION,189,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
RENOVACION COSTARRICENSE,220,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
REPUBLICANO SOCIAL CRISTIANO,1815,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
RESTAURACION NACIONAL,2985,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
UNIDAD SOCIAL CRISTIANA,3770,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
NULO,396,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
BLANCO,60,CARTAGO,OREAMUNO,45473.00,201.31,225.89,87.46,95.70,11232.00,4.04,76.66,3.95,96.95,8.11,27.28,75.78,33.50,17.21,1.42,8.29,15.65,26.04,7.25
ACCESIBILIDAD SIN EXCLUSION,90,CARTAGO,EL GUARCO,41793.00,167.69,249.23,87.66,101.55,10831.00,3.83,73.24,2.47,97.89,8.34,26.76,75.45,34.77,12.94,2.79,8.11,13.03,23.74,7.29
ACCION CIUDADANA,6147,CARTAGO,EL GUARCO,41793.00,167.69,249.23,87.66,101.55,10831.00,3.83,73.24,2.47,97.89,8.34,26.76,75.45,34.77,12.94,2.79,8.11,13.03,23.74,7.29
ALIANZA DEMOCRATA CRISTIANA,540,CARTAGO,EL GUARCO,41793.00,167.69,249.23,87.66,101.55,10831.00,3.83,73.24,2.47,97.89,8.34,26.76,75.45,34.77,12.94,2.79,8.11,13.03,23.74,7.29
DE LOS TRABAJADORES,40,CARTAGO,EL GUARCO,41793.00,167.69,249.23,87.66,101.55,10831.00,3.83,73.24,2.47,97.89,8.34,26.76,75.45,34.77,12.94,2.79,8.11,13.03,23.74,7.29
FRENTE AMPLIO,135,CARTAGO,EL GUARCO,41793.00,167.69,249.23,87.66,101.55,10831.00,3.83,73.24,2.47,97.89,8.34,26.76,75.45,34.77,12.94,2.79,8.11,13.03,23.74,7.29
INTEGRACION NACIONAL,2549,CARTAGO,EL GUARCO,41793.00,167.69,249.23,87.66,101.55,10831.00,3.83,73.24,2.47,97.89,8.34,26.76,75.45,34.77,12.94,2.79,8.11,13.03,23.74,7.29
LIBERACION NACIONAL,5693,CARTAGO,EL GUARCO,41793.00,167.69,249.23,87.66,101.55,10831.00,3.83,73.24,2.47,97.89,8.34,26.76,75.45,34.77,12.94,2.79,8.11,13.03,23.74,7.29
MOVIMIENTO LIBERTARIO,266,CARTAGO,EL GUARCO,41793.00,167.69,249.23,87.66,101.55,10831.00,3.83,73.24,2.47,97.89,8.34,26.76,75.45,34.77,12.94,2.79,8.11,13.03,23.74,7.29
NUEVA GENERACION,216,CARTAGO,EL GUARCO,41793.00,167.69,249.23,87.66,101.55,10831.00,3.83,73.24,2.47,97.89,8.34,26.76,75.45,34.77,12.94,2.79,8.11,13.03,23.74,7.29
